slug,run_id,n_val_epochs,total_rt_s,run_final_best,best_at_25pct_rt,epoch_at_25pct_rt,rel_excess_at_25pct_rt,best_at_50pct_rt,epoch_at_50pct_rt,rel_excess_at_50pct_rt,best_at_75pct_rt,epoch_at_75pct_rt,rel_excess_at_75pct_rt,best_at_90pct_rt,epoch_at_90pct_rt,rel_excess_at_90pct_rt,best_at_100pct_rt,epoch_at_100pct_rt,rel_excess_at_100pct_rt,rt_within_5pct_s,rt_within_5pct_frac,epoch_within_5pct,rt_within_10pct_s,rt_within_10pct_frac,epoch_within_10pct,rt_within_20pct_s,rt_within_20pct_frac,epoch_within_20pct
lorenz_current_obsnoise001,0rqqb61r,119,10610.873231316,0.0005766486283391714,0.0024246787652373314,27.0,3.2047767844705444,0.0011768514523282647,57.0,1.0408467036811677,0.0008338565239682794,87.0,0.44603920479253123,0.0005766486283391714,105.0,0.0,0.0005766486283391714,118.0,0.0,9092.360327709,0.8568908636920293,100.0,9092.360327709,0.8568908636920293,100.0,9092.360327709,0.8568908636920293,100.0
lorenz_current_obsnoise001,c62ykpp4,103,10556.286329558,0.0005810314905829728,0.0025621112436056137,23.0,3.4095910206776265,0.0012712996685877442,49.0,1.1880047625511607,0.0008320588385686278,74.0,0.4320374231933437,0.0007776904967613518,90.0,0.3384653144721348,0.0005810314905829728,102.0,0.0,10453.823567119,0.9902936734339898,100.0,10453.823567119,0.9902936734339898,100.0,10453.823567119,0.9902936734339898,100.0
lorenz_current_obsnoise001,yqgr0b7r,105,10627.419766552,0.0005822500679641962,0.002024084096774459,24.0,2.4763140584105936,0.0010993077885359526,50.0,0.8880337659377506,0.0008020172244869173,76.0,0.37744462150279223,0.0008020172244869173,92.0,0.37744462150279223,0.0005822500679641962,104.0,0.0,10323.158244864,0.9713701417303933,100.0,10323.158244864,0.9713701417303933,100.0,10323.158244864,0.9713701417303933,100.0
lorenz_current_obsnoise001,3lialebo,104,10605.976930441,0.0006292749312706292,0.0021261251531541348,23.0,2.3786903744299366,0.0013113761087879539,49.0,1.083947800272337,0.0008305215742439032,75.0,0.31980718279515385,0.0007809816161170602,91.0,0.24108172327809974,0.0006292749312706292,103.0,0.0,10405.66466332,0.981113265809011,100.0,10405.66466332,0.981113265809011,100.0,10405.66466332,0.981113265809011,100.0
lorenz_current_obsnoise001,guygpvp6,108,10639.115951152,0.0007988655706867576,0.004003891721367836,24.0,4.01197181138477,0.001644517877139151,51.0,1.058566469106204,0.0009794813813641667,78.0,0.2260903677725652,0.0008614928228780627,95.0,0.07839523255141234,0.0007988655706867576,107.0,0.0,10045.308375893,0.9441863799600095,100.0,8866.022189794,0.8333420023337549,88.0,7981.956634997,0.7502462301985454,79.0
lorenz_current_obsnoise001,u55o28gm,103,10598.996115906,0.0011707613011822104,0.013310250826179981,23.0,10.368885196956516,0.0043477220460772514,49.0,2.7135853753339916,0.001510749338194728,75.0,0.29039910754583764,0.0012604164658114314,90.0,0.07657851736189869,0.0011707613011822104,102.0,0.0,10496.829964304,0.9903607709178535,100.0,9261.224540922,0.8737831809395235,88.0,9261.224540922,0.8737831809395235,88.0
lorenz_current_obsnoise001,icx55lk3,105,10559.460573376,0.0027858703397214413,0.045601435005664825,24.0,15.368828927703973,0.0064057703129947186,50.0,1.299378482070788,0.003326567355543375,76.0,0.19408549210369852,0.0032261416781693697,92.0,0.15803726834320342,0.0027858703397214413,104.0,0.0,10559.460573376,1.0,104.0,9855.212013194,0.9333063885898062,96.0,7844.33937534,0.7428731156133348,76.0
lorenz_current_obsnoise001,vn3ovm35,119,10638.663826645,0.0005895926733501256,0.0032821916975080967,27.0,4.5668800612096305,0.0014127310132607818,57.0,1.3961135833549294,0.0008975645760074258,86.0,0.5223468957091555,0.0006619900232180953,104.0,0.12279214640948743,0.0005895926733501256,118.0,0.0,10550.380778294,0.9917016789148002,116.0,10108.898254641,0.9502037492079429,111.0,9137.202228979,0.8588674647369227,100.0
lorenz_current_obsnoise001,7npe9leu,103,10634.051908556,0.0006657392368651927,0.003963163122534752,22.0,4.953026204668876,0.001689935801550746,48.0,1.5384350327738692,0.0009736733045428991,74.0,0.46254456794178833,0.000761281989980489,90.0,0.14351377810504973,0.0006657392368651927,102.0,0.0,10532.335804057,0.9904348685361257,100.0,10532.335804057,0.9904348685361257,100.0,9418.023986934,0.8856477350234108,89.0
lorenz_current_obsnoise001,hf46bvnl,104,10596.097790789,0.000660823832731694,0.0034942906349897385,23.0,4.2877793776673325,0.0015284125693142414,50.0,1.3128895987242695,0.0009455035906285048,75.0,0.43079523436679024,0.0007804125780239701,91.0,0.18096917721312167,0.000660823832731694,103.0,0.0,10392.200204575,0.9807572947853271,100.0,10392.200204575,0.9807572947853271,100.0,9272.516125416,0.87508782086519,89.0
lorenz_current_obsnoise001,8b68lv5p,116,10643.237613015,0.0005836131167598069,0.0031605707481503487,26.0,4.415523841715025,0.001228802022524178,55.0,1.105507890820601,0.0008022809633985162,84.0,0.3746794586330464,0.0006223125383257866,102.0,0.06631006133110429,0.0005836131167598069,115.0,0.0,10366.422095822,0.9739914180949508,111.0,9355.499867113,0.8790088323944492,100.0,9355.499867113,0.8790088323944492,100.0
lorenz_current_obsnoise001,1wha1qoq,103,10557.437478396,0.000690071377903223,0.005043672863394022,23.0,6.3089147367902525,0.0018853149376809597,49.0,1.73205786828817,0.001225912943482399,75.0,0.7765016529265809,0.0008722402853891253,90.0,0.2639856010829216,0.000690071377903223,102.0,0.0,10455.210603119,0.9903170750017521,100.0,10455.210603119,0.9903170750017521,100.0,10455.210603119,0.9903170750017521,100.0
lorenz_current_obsnoise001,8htjvaxn,104,10615.947712825,0.0011348839616402984,0.02206691913306713,23.0,18.44420740704876,0.0035998926032334566,49.0,2.172035842351998,0.0018374323844909668,75.0,0.6190486839158815,0.0013118156930431724,91.0,0.15590292698043484,0.0011348839616402984,103.0,0.0,10412.794604364,0.9808634034420146,100.0,10209.411165429,0.9617051102366615,98.0,8685.992041277,0.8182022252034604,83.0
lorenz_current_obsnoise001,5nrsizlf,117,10606.464854457,0.0016861670883372426,0.04314094036817551,27.0,24.585210781641756,0.006583669222891331,56.0,2.904517688922274,0.0030909592751413584,86.0,0.8331275094388213,0.002034655772149563,103.0,0.206675059798475,0.0016861670883372426,116.0,0.0,10238.55051613,0.9653122559330034,111.0,10238.55051613,0.9653122559330034,111.0,10238.55051613,0.9653122559330034,111.0
