slug,run_id,n_val_epochs,total_rt_s,run_final_best,best_at_25pct_rt,epoch_at_25pct_rt,rel_excess_at_25pct_rt,best_at_50pct_rt,epoch_at_50pct_rt,rel_excess_at_50pct_rt,best_at_75pct_rt,epoch_at_75pct_rt,rel_excess_at_75pct_rt,best_at_90pct_rt,epoch_at_90pct_rt,rel_excess_at_90pct_rt,best_at_100pct_rt,epoch_at_100pct_rt,rel_excess_at_100pct_rt,rt_within_5pct_s,rt_within_5pct_frac,epoch_within_5pct,rt_within_10pct_s,rt_within_10pct_frac,epoch_within_10pct,rt_within_20pct_s,rt_within_20pct_frac,epoch_within_20pct
wmtask_vanilla_old,bi75wfwx,12,2564.904805183,0.009742090478539467,0.05796436220407486,0.0,4.949889536723423,0.01964336819946766,3.0,1.0163401523255602,0.015246468596160412,6.0,0.5650099565125535,0.010637910105288029,8.0,0.09195353181351917,0.009742090478539467,11.0,0.0,2355.214888408,0.9182465110006144,9.0,2142.102115034,0.8351585254569188,8.0,2142.102115034,0.8351585254569188,8.0
wmtask_vanilla_old,pip3w5po,11,2463.054886067,0.009710625745356083,0.05809265002608299,0.0,4.982379668361194,0.02000756934285164,3.0,1.0603789979672391,0.01958484575152397,6.0,1.016846932947657,0.01958484575152397,7.0,1.016846932947657,0.009710625745356083,10.0,0.0,2244.245903537,0.9111635782995506,8.0,2244.245903537,0.9111635782995506,8.0,2244.245903537,0.9111635782995506,8.0
wmtask_vanilla_old,qmnkekyw,8,1719.164808847,0.02415580302476883,0.08911929279565811,0.0,2.6893533493495188,0.04321075603365898,1.0,0.7888354193545801,0.03367319703102112,3.0,0.3940003152241871,0.02415580302476883,5.0,0.0,0.02415580302476883,7.0,0.0,1292.862703505,0.7520295301833744,4.0,1292.862703505,0.7520295301833744,4.0,1292.862703505,0.7520295301833744,4.0
wmtask_vanilla_old,2hr7hinr,12,2596.17378743,0.01283985748887062,0.0625692829489708,0.0,3.873051200389477,0.024463463574647903,3.0,0.9052753191265897,0.015818022191524506,6.0,0.23194686586165858,0.015818022191524506,8.0,0.23194686586165858,0.01283985748887062,11.0,0.0,2382.287476733,0.9176147946132951,9.0,2382.287476733,0.9176147946132951,9.0,2382.287476733,0.9176147946132951,9.0
wmtask_vanilla_old,sz71qa7f,12,3785.564006568,0.010179441422224045,0.058311767876148224,0.0,4.728385817795496,0.015447961166501045,4.0,0.5175647194918396,0.014531994238495827,7.0,0.4275826772546836,0.013921388424932957,8.0,0.3675984612023393,0.010179441422224045,11.0,0.0,3474.71274565,0.9178850865079368,9.0,3474.71274565,0.9178850865079368,9.0,3474.71274565,0.9178850865079368,9.0
wmtask_vanilla_old,ts7skc4p,8,1711.417000971,0.03994068130850792,0.1986207216978073,0.0,3.972892679612311,0.061900269240140915,2.0,0.5498050411812905,0.04125615954399109,4.0,0.03293579859898266,0.03994068130850792,5.0,0.0,0.03994068130850792,7.0,0.0,1282.194698631,0.7492006319345467,4.0,1282.194698631,0.7492006319345467,4.0,1068.206973706,0.6241652227948744,3.0
wmtask_vanilla_old,u50fuuhw,23,5012.708241576,0.01770387776196003,0.09479406476020813,3.0,4.354423818034388,0.05960983410477638,9.0,2.367049575594046,0.03600224852561951,15.0,1.03357981848343,0.022612474858760834,18.0,0.2772611267881553,0.01770387776196003,22.0,0.0,4800.555966685,0.9576771149113801,20.0,4800.555966685,0.9576771149113801,20.0,4800.555966685,0.9576771149113801,20.0
wmtask_vanilla_old,qv94xedn,13,4089.445752845,0.11820048093795776,1.9473545551300049,1.0,15.475013804319051,0.3550284206867218,4.0,2.0036123192516673,0.20431166887283325,7.0,0.7285180842882897,0.12725676596164703,9.0,0.07661800486617998,0.11820048093795776,12.0,0.0,3778.519460399,0.9239685983779854,10.0,3463.260650313,0.8468777579219954,9.0,3463.260650313,0.8468777579219954,9.0
wmtask_vanilla_old,q262vz3h,14,3146.664273478,0.08448982983827591,0.3684188425540924,1.0,3.360511120205735,0.11636905372142792,5.0,0.37731433409408943,0.11272226274013519,8.0,0.3341518494699265,0.10226373374462128,10.0,0.2103673772377912,0.08448982983827591,13.0,0.0,2928.141790562,0.9305542428666953,11.0,2928.141790562,0.9305542428666953,11.0,2928.141790562,0.9305542428666953,11.0
